id,customer_id,discount_percent,valid_until,entries_left
22613,63788,40,2027-07-14,10
22614,88353,100,2028-10-20,5
22615,38115,80,2028-05-18,5
22616,11825,30,2028-09-25,10
22617,18084,40,2026-08-02,30
22618,93149,40,2026-07-07,10
22619,83066,20,2028-08-09,5
22620,50476,20,2026-07-03,20
22621,95429,40,2026-08-13,20
22622,9782,80,2027-04-19,10
22623,12658,100,2026-07-20,20
22624,71017,80,2027-03-15,30
22625,85760,30,2026-07-10,10
22626,18961,20,2027-12-02,20
22627,36744,80,2028-11-09,10
22628,12046,80,2027-01-13,30
22629,86506,40,2029-01-01,30
22630,85727,100,2028-05-10,5
22631,57114,100,2027-04-17,5
22632,34901,40,2028-04-19,10
22633,84354,20,2027-06-23,30
22634,21328,40,2028-10-08,20
22635,18470,100,2026-09-16,20
22636,62591,80,2026-03-21,10
22637,43814,80,2027-10-26,5
22638,67139,40,2026-11-30,5
22639,77023,100,2028-01-24,30
22640,9759,80,2027-03-17,20
22641,58888,30,2028-03-07,30
22642,6999,40,2027-02-25,5
22643,34647,40,2028-06-12,5
22644,48031,30,2028-05-19,20
22645,34918,100,2027-06-08,20
22646,17288,100,2027-06-03,10
22647,13794,40,2027-11-25,5
22648,72556,80,2026-09-02,10
22649,45432,30,2028-04-29,5
22650,78946,100,2028-12-10,20
22651,48870,100,2026-07-07,10
22652,90080,30,2027-05-11,20
22653,83534,100,2027-01-20,10
22654,41807,30,2026-03-28,30
22655,57032,20,2028-12-10,5
22656,66296,100,2026-06-12,30
22657,93591,40,2028-01-09,20
22658,379,80,2027-05-24,10
22659,75757,30,2026-08-12,10
22660,18552,80,2026-06-18,5
22661,86755,100,2026-03-10,5
22662,48126,40,2026-09-09,20
22663,65136,100,2026-05-07,30
22664,8,80,2028-02-16,5
22665,93791,30,2027-01-31,10
22666,88784,80,2028-05-25,5
22667,6525,30,2028-05-05,30
22668,91477,100,2026-08-26,20
22669,52337,20,2028-11-29,10
22670,28778,30,2026-09-05,20
22671,44850,30,2026-06-15,5
22672,53741,80,2027-11-10,10
22673,36060,100,2027-11-12,30
22674,6926,80,2027-07-16,30
22675,60209,40,2027-11-11,20
22676,22503,100,2026-12-16,20
22677,27692,100,2028-11-20,10
22678,17828,30,2028-07-16,30
22679,36497,30,2026-07-29,20
22680,61605,100,2026-02-16,10
22681,84164,20,2027-03-16,10
22682,65943,100,2028-11-26,30
22683,21359,20,2026-12-01,20
22684,73400,30,2026-07-24,30
22685,43005,40,2028-01-07,5
22686,36700,20,2028-05-09,10
22687,84283,100,2026-03-27,5
22688,82616,100,2027-10-25,30
22689,11661,80,2027-09-29,5
22690,63633,40,2026-11-04,20
22691,68180,40,2027-01-23,5
22692,67727,30,2027-08-03,30
22693,23956,100,2028-01-21,20
22694,21092,20,2027-03-19,5
22695,34317,30,2026-09-11,5
22696,59327,20,2026-02-18,10
22697,31506,20,2028-10-06,20
22698,11809,40,2026-03-11,30
22699,17859,80,2028-03-11,10
22700,55009,20,2028-06-26,30
22701,9502,40,2026-08-15,30
22702,51051,40,2028-08-11,20
22703,71074,80,2028-01-27,5
22704,88518,100,2028-06-23,30
22705,819,30,2027-12-11,10
22706,63108,30,2027-11-17,10
22707,98053,100,2026-08-22,10
22708,7723,40,2026-05-31,10
22709,46063,30,2026-05-08,5
22710,73723,40,2027-11-10,5
22711,7734,80,2027-06-30,5
22712,11989,30,2028-06-24,10
22713,15227,30,2027-03-06,20
22714,75283,80,2026-02-06,10
22715,48733,80,2026-11-30,10
22716,135,100,2026-02-28,30
22717,82011,40,2027-10-04,30
22718,60795,20,2026-01-07,30
22719,85601,80,2026-06-03,20
22720,11295,40,2027-03-20,5
22721,41286,80,2027-08-02,30
22722,24371,100,2027-08-14,5
22723,56021,40,2026-11-28,30
22724,10600,40,2026-04-30,5
22725,5718,40,2027-12-23,10
22726,47544,100,2027-12-12,5
22727,29808,30,2026-05-20,5
22728,57749,100,2028-06-01,20
22729,6979,20,2028-09-12,10
22730,88937,40,2028-07-17,10
22731,17848,100,2027-03-13,30
22732,26164,100,2027-07-05,30
22733,90298,80,2027-11-29,10
22734,4303,40,2026-01-22,10
22735,97086,40,2028-09-20,10
22736,9291,80,2027-10-07,10
22737,56386,80,2028-10-22,10
22738,96517,80,2026-11-13,5
22739,1928,40,2026-09-14,20
22740,604,20,2026-05-15,10
22741,63422,100,2026-03-15,5
22742,33611,20,2027-10-17,30
22743,11354,30,2027-09-03,5
22744,66084,100,2028-06-28,30
22745,82949,100,2027-09-24,30
22746,40929,40,2026-08-11,5
22747,73633,100,2028-09-07,30
22748,42891,20,2027-04-17,20
22749,79362,40,2027-03-09,20
22750,29754,20,2027-04-12,20
22751,79254,80,2026-09-15,5
22752,95563,100,2026-01-04,5
22753,68407,30,2027-01-13,10
22754,93234,40,2026-02-17,20
22755,54160,20,2028-05-13,20
22756,72789,100,2028-07-22,30
22757,75116,40,2026-12-21,5
22758,27963,30,2028-08-19,10
22759,54019,30,2027-12-31,20
22760,45170,20,2028-10-05,20
22761,17237,40,2028-10-14,5
22762,80550,80,2028-01-05,30
22763,36573,100,2028-07-06,30
22764,95089,80,2026-05-23,10
22765,15148,100,2027-07-30,5
22766,54188,20,2027-10-30,10
22767,11547,40,2026-10-07,5
22768,77889,30,2026-11-13,30
22769,18515,40,2026-03-02,20
22770,62146,100,2026-09-08,10
22771,26501,20,2028-01-15,10
22772,40745,100,2028-06-18,10
22773,90818,100,2027-10-01,20
22774,78575,100,2027-02-09,10
22775,83833,30,2028-06-28,30
22776,90285,40,2028-09-27,10
22777,4656,40,2028-04-25,5
22778,93852,40,2028-12-26,5
22779,43554,80,2027-04-02,30
22780,5952,20,2026-08-10,10
22781,20150,40,2027-12-15,20
22782,46111,40,2028-12-17,5
22783,73595,80,2027-02-04,5
22784,95317,20,2026-03-11,20
22785,29070,100,2028-07-04,30
22786,24010,40,2028-09-15,5
22787,9008,40,2027-05-25,20
22788,92379,80,2027-05-11,10
22789,38899,40,2026-10-04,20
22790,78284,20,2026-06-06,30
22791,47179,20,2028-03-26,20
22792,57390,20,2026-09-05,10
22793,33559,80,2027-10-24,20
22794,68685,20,2026-01-10,30
22795,31714,40,2027-05-25,10
22796,93126,20,2027-03-08,5
22797,19843,30,2028-05-11,5
22798,55139,100,2026-09-08,20
22799,69461,100,2027-11-19,5
22800,7927,30,2028-10-02,20
22801,53167,100,2028-07-03,20
22802,35784,100,2028-10-16,5
22803,71523,40,2027-11-22,10
22804,57072,80,2026-04-15,30
22805,5102,40,2026-02-23,20
22806,56265,100,2026-04-15,5
22807,58695,40,2026-09-30,10
22808,25397,30,2026-07-01,5
22809,77108,80,2026-01-12,5
22810,71822,100,2026-05-18,30
22811,28709,30,2028-12-22,20
22812,32948,20,2026-03-30,5
22813,39266,20,2028-07-14,20
22814,71034,80,2027-11-21,20
22815,91135,80,2028-11-09,10
22816,25590,30,2028-10-08,20
22817,71718,20,2026-01-16,30
22818,39799,40,2028-09-03,20
22819,77795,20,2028-03-18,5
22820,82671,80,2028-12-07,20
22821,79867,80,2027-07-15,10
22822,50152,40,2027-03-16,30
22823,39049,80,2027-11-21,30
22824,53202,100,2027-11-08,5
22825,18075,100,2028-03-22,5
22826,98509,20,2028-05-30,10
22827,6218,20,2028-07-27,10
22828,43365,80,2027-01-15,10
22829,43778,80,2027-03-01,20
22830,6957,100,2026-05-17,5
22831,58395,30,2028-02-20,30
22832,58240,20,2028-12-30,10
22833,36268,100,2028-04-08,30
22834,6570,30,2028-10-24,20
22835,51574,80,2028-06-15,5
22836,47200,100,2026-05-01,10
22837,58850,100,2028-06-12,30
22838,43983,80,2026-11-08,10
22839,46195,80,2026-12-15,20
22840,10494,80,2028-07-11,10
22841,78952,80,2028-01-19,5
22842,98202,20,2028-05-05,20
22843,20901,100,2028-07-27,20
22844,27000,20,2026-03-08,10
22845,74000,40,2027-09-14,20
22846,23957,100,2026-07-12,5
22847,88026,40,2027-04-26,5
22848,4459,100,2028-07-27,20
22849,70890,100,2028-02-26,5
22850,78084,30,2028-01-06,20
22851,42540,80,2027-10-20,30
22852,14044,80,2026-02-01,10
22853,5572,30,2027-04-12,20
22854,64669,20,2028-10-16,20
22855,40564,40,2028-08-05,30
22856,3612,20,2028-01-16,5
22857,90970,80,2026-10-18,20
22858,30615,40,2028-03-28,20
22859,91339,100,2028-11-26,10
22860,10923,100,2026-02-27,5
22861,86296,40,2027-11-01,10
22862,88866,100,2026-06-05,30
22863,66521,80,2026-10-18,30
22864,81199,30,2027-06-07,5
22865,12420,20,2028-01-22,30
22866,2504,80,2026-01-30,10
22867,18655,40,2027-08-16,5
22868,43062,40,2028-10-08,10
22869,84632,100,2028-05-12,30
22870,58352,30,2027-05-25,30
22871,50996,40,2026-07-27,5
22872,7076,80,2026-12-22,30
22873,23220,80,2026-01-20,20
22874,22046,80,2026-01-03,5
22875,3119,100,2027-02-03,20
22876,53232,40,2028-05-14,30
22877,48622,80,2028-01-09,5
22878,30646,30,2026-08-21,5
22879,41305,40,2026-05-08,10
22880,35134,20,2027-10-31,5
22881,10900,20,2028-04-05,5
22882,23217,80,2026-03-07,10
22883,79064,20,2026-09-12,30
22884,10839,100,2027-08-30,30
22885,17726,40,2026-02-16,30
22886,23887,100,2027-04-24,10
22887,57376,20,2028-03-27,30
22888,41124,80,2027-06-15,5
22889,74173,40,2028-08-14,5
22890,46838,100,2027-03-20,5
22891,7802,80,2028-04-24,30
22892,92003,100,2027-06-07,20
22893,20698,80,2028-10-09,5
22894,54747,100,2026-11-28,5
22895,6656,80,2026-12-27,20
22896,10347,80,2027-01-07,30
22897,41879,30,2027-07-29,20
22898,14549,80,2026-12-10,10
22899,44206,30,2028-04-10,30
22900,28128,20,2028-12-10,20
22901,23999,40,2027-10-25,20
22902,77820,40,2027-01-26,10
22903,77097,20,2027-11-22,20
22904,34031,80,2028-09-11,5
22905,57692,30,2028-07-12,5
22906,44537,80,2028-11-20,10
22907,4194,100,2028-11-21,20
22908,90980,80,2028-03-04,20
22909,37031,40,2026-02-19,10
22910,5745,20,2027-10-20,30
22911,64529,30,2028-03-16,30
22912,13094,20,2027-02-22,30
22913,58058,30,2026-08-31,30
22914,81372,40,2026-12-04,20
22915,88901,20,2028-07-15,5
22916,60778,30,2027-02-26,30
22917,72188,80,2028-09-15,10
22918,6491,30,2028-09-19,5
22919,98020,40,2028-02-02,5
22920,47993,20,2026-06-11,20
22921,87149,100,2027-01-01,20
22922,30226,80,2028-05-09,10
22923,8620,20,2028-08-03,5
22924,95527,20,2028-08-29,10
22925,93839,100,2027-01-01,30
22926,51469,100,2026-11-25,10
22927,85291,80,2026-01-25,5
22928,28342,100,2028-08-25,20
22929,39855,20,2028-07-03,10
22930,83958,80,2026-05-15,20
22931,26643,20,2028-05-15,5
22932,75888,40,2026-10-19,20
22933,15535,100,2028-07-23,20
22934,394,40,2027-08-26,10
22935,36364,80,2027-08-12,30
22936,91118,80,2028-08-05,30
22937,84343,30,2026-07-26,10
22938,4120,20,2027-06-28,30
22939,28117,80,2028-11-02,30
22940,56153,40,2027-07-24,30
22941,5978,30,2027-04-26,5
22942,66386,30,2028-07-21,20
22943,37253,40,2026-06-15,5
22944,8443,80,2026-09-02,5
22945,9439,30,2026-04-19,30
22946,71141,80,2027-10-10,5
22947,39308,30,2026-06-28,20
22948,12294,30,2027-06-18,30
22949,29017,20,2026-09-30,20
22950,85357,80,2026-03-11,5
22951,22841,30,2028-01-30,10
22952,71493,40,2028-02-04,10
22953,47078,100,2027-07-06,30
22954,45366,40,2027-03-26,5
22955,31934,20,2027-05-26,30
22956,93395,30,2028-11-14,5
22957,74329,30,2026-10-04,30
22958,44626,80,2028-04-30,5
22959,19204,20,2026-04-27,10
22960,5991,80,2026-02-26,20
22961,47363,100,2028-09-14,30
22962,50846,100,2027-06-20,20
22963,9262,80,2028-01-13,30
22964,4360,40,2027-05-18,30
22965,7776,20,2026-02-16,30
22966,53420,40,2026-12-27,20
22967,80757,40,2027-05-05,20
22968,74632,40,2028-10-23,20
22969,80578,80,2026-05-21,30
22970,1711,100,2027-07-18,20
22971,2520,30,2028-11-03,10
22972,52139,20,2026-04-17,20
22973,74868,30,2027-05-22,5
22974,56161,80,2028-02-27,5
22975,71762,20,2026-05-09,5
22976,7706,20,2027-02-23,10
22977,9659,30,2028-01-22,30
22978,71662,40,2026-03-14,30
22979,50707,100,2026-04-11,5
22980,57572,30,2026-07-02,20
22981,62587,20,2026-05-09,5
22982,34442,20,2026-09-02,30
22983,99550,40,2028-12-06,20
22984,31672,80,2026-09-17,30
22985,91332,30,2028-07-20,5
22986,65662,30,2027-06-18,20
22987,94820,100,2028-07-04,20
22988,16425,100,2028-11-09,20
22989,87526,80,2028-02-23,10
22990,86210,80,2026-08-26,20
22991,92262,40,2027-09-24,5
22992,79902,20,2026-08-19,10
22993,40208,80,2026-06-28,5
22994,76160,80,2027-09-25,20
22995,49148,20,2027-07-12,5
22996,29495,80,2028-09-11,5
22997,90274,80,2027-01-25,20
22998,365,30,2026-12-27,30
22999,51463,20,2027-12-05,30
23000,64328,20,2026-02-07,30
23001,60094,40,2026-10-30,5
23002,49412,100,2026-11-28,10
23003,20602,80,2027-07-18,20
23004,43801,20,2028-02-24,5
23005,43004,30,2027-11-05,5
23006,1056,20,2028-03-08,30
23007,99190,100,2026-06-30,30
23008,21061,20,2026-02-05,30
23009,45606,30,2026-12-05,5
23010,1449,100,2028-07-30,30
23011,85886,30,2027-09-25,20
23012,64649,20,2028-11-27,10
23013,27855,80,2028-11-19,10
23014,49740,40,2026-12-04,10
23015,85466,80,2027-05-19,5
23016,33437,30,2027-03-25,20
23017,17041,100,2028-10-15,10
23018,51271,40,2026-09-30,20
23019,24071,100,2026-07-01,5
23020,37470,20,2026-08-12,20
23021,13864,80,2028-08-13,30
23022,60212,30,2027-03-18,5
23023,70417,40,2027-03-20,5
23024,33394,100,2027-05-13,10
23025,24088,100,2028-03-10,20
23026,85858,30,2026-05-24,20
23027,8015,100,2027-02-04,30
23028,90971,30,2027-11-19,5
23029,75063,80,2027-11-23,30
23030,19589,30,2026-02-14,10
23031,99343,30,2026-09-16,20
23032,84270,30,2027-06-13,30
23033,40333,20,2028-10-17,10
23034,43389,100,2028-06-01,10
23035,12485,100,2028-01-04,5
23036,9142,40,2026-06-07,20
23037,1997,20,2026-03-14,10
23038,4188,80,2026-11-26,5
23039,84235,20,2028-02-16,30
23040,5222,20,2026-04-08,30
23041,89733,100,2028-03-22,20
23042,6082,20,2027-12-10,10
23043,82084,80,2027-08-22,20
23044,99592,40,2026-02-13,30
23045,737,20,2026-05-17,20
23046,70912,40,2028-06-06,5
23047,72848,20,2026-10-18,20
23048,54265,40,2026-06-22,20
23049,66904,80,2026-09-01,10
23050,33198,100,2026-01-09,5
23051,31848,80,2026-02-12,20
23052,1828,40,2027-04-05,20
23053,19854,20,2028-11-04,10
23054,15290,40,2028-08-13,30
23055,79586,40,2026-02-08,30
23056,96083,100,2027-04-10,20
23057,51457,80,2027-09-22,5
23058,58206,30,2027-08-22,20
23059,28829,100,2028-10-08,10
23060,17837,80,2027-11-14,10
23061,99965,30,2027-08-11,10
23062,36909,100,2027-01-11,20
23063,43846,40,2027-06-04,10
23064,94865,20,2028-08-31,20
23065,43789,20,2028-11-06,10
23066,73738,20,2026-10-17,30
23067,72940,30,2027-03-21,5
23068,96728,100,2028-07-01,30
23069,59133,20,2028-03-18,10
23070,98850,40,2026-12-25,30
23071,89824,100,2026-05-24,10
23072,24389,40,2026-08-08,20
23073,83664,40,2029-01-01,10
23074,22413,100,2026-07-28,20
23075,55509,40,2027-12-14,30
23076,40854,30,2026-01-11,30
23077,21953,30,2026-05-05,30
23078,51806,30,2028-11-06,30
23079,6086,30,2026-05-23,20
23080,80610,30,2027-06-12,30
23081,31493,30,2028-11-22,20
23082,54930,20,2026-11-11,20
23083,23486,20,2026-05-10,5
23084,92001,40,2028-04-20,30
23085,18543,20,2027-08-17,20
23086,59976,30,2027-07-01,10
23087,48503,40,2028-04-25,5
23088,46364,20,2027-12-13,10
23089,68245,100,2028-02-12,30
23090,24450,100,2026-05-16,10
23091,10190,30,2027-01-03,30
23092,33533,30,2026-07-07,5
23093,60548,20,2026-09-04,30
23094,60735,100,2027-06-02,5
23095,3233,20,2027-06-19,30
23096,16526,100,2028-11-17,10
23097,144,40,2027-03-28,30
23098,88017,40,2028-11-19,30
23099,99180,80,2027-05-08,10
23100,11906,20,2027-10-15,10
23101,95236,80,2028-11-01,20
23102,21248,100,2027-01-10,30
23103,29577,80,2026-08-19,10
23104,72186,20,2028-01-17,30
23105,77784,40,2028-09-27,20
23106,23716,80,2028-06-23,5
23107,24779,20,2028-06-29,20
23108,78531,20,2028-01-14,10
23109,22053,100,2026-10-02,10
23110,93700,20,2027-09-14,5
23111,22403,40,2028-11-29,5
23112,8851,80,2027-11-29,30
23113,46213,20,2026-07-15,20
23114,68739,80,2028-05-20,30
23115,16318,30,2026-07-31,10
23116,68453,100,2028-01-27,5
23117,75085,80,2026-11-16,20
23118,64073,30,2028-12-28,10
23119,89495,30,2028-03-16,10
23120,79163,40,2027-03-05,10
23121,74127,80,2028-04-16,20
23122,12382,40,2026-04-24,20
23123,56851,100,2027-07-05,20
23124,13949,40,2027-01-22,20
23125,14689,30,2027-09-13,20
23126,65947,40,2026-02-04,30
23127,99583,20,2027-03-21,10
23128,27714,20,2027-07-01,5
23129,70194,20,2028-10-19,30
23130,48684,30,2027-02-04,10
23131,43558,20,2026-04-24,30
23132,93199,100,2026-03-19,30
23133,72169,40,2028-11-13,5
23134,10690,40,2028-10-04,30
23135,41019,80,2026-04-23,20
23136,74577,30,2026-03-16,5
23137,93658,40,2028-03-24,5
23138,61663,80,2028-09-30,30
23139,78592,80,2028-11-10,20
23140,12347,100,2027-07-22,10
23141,50033,40,2028-01-27,5
23142,72878,100,2027-01-25,5
23143,67734,30,2026-08-24,20
23144,5828,20,2028-07-23,10
23145,6599,30,2028-06-15,5
23146,44522,80,2028-05-11,5
23147,30977,20,2027-11-30,20
23148,62751,20,2026-09-27,10
23149,80137,20,2027-03-17,5
23150,28305,40,2028-12-09,20
23151,8804,40,2028-08-21,5
23152,71761,100,2026-06-26,10
23153,49210,100,2027-05-29,30
23154,20261,100,2028-09-07,30
23155,66653,40,2028-12-09,5
23156,76269,30,2026-08-29,5
23157,62862,30,2028-10-20,20
23158,22594,30,2028-08-15,30
23159,66725,20,2027-11-01,20
23160,87035,20,2026-05-13,5
23161,43477,40,2026-11-12,30
23162,40763,80,2028-09-01,10
23163,7002,100,2026-06-10,10
23164,80460,80,2027-03-17,30
23165,67360,30,2027-03-21,20
23166,18102,30,2028-08-04,30
23167,22037,80,2027-07-29,5
23168,62492,30,2027-03-12,30
23169,21301,100,2027-04-29,10
23170,160,100,2028-11-15,30
23171,7075,80,2026-02-21,5
23172,23283,100,2027-01-01,30
23173,72247,40,2028-01-05,20
23174,99680,80,2028-09-20,10
23175,38607,80,2028-06-19,30
23176,70341,20,2027-11-04,30
23177,16707,20,2028-10-09,20
23178,82689,80,2026-01-09,30
23179,17731,80,2026-11-23,20
23180,91064,40,2028-01-13,10
23181,97243,40,2026-07-01,5
23182,33026,80,2028-02-01,20
23183,11624,20,2026-07-29,30
23184,36363,40,2027-03-16,20
23185,36536,30,2027-05-17,20
23186,63869,40,2028-01-20,10
23187,36538,30,2027-06-19,10
23188,27712,100,2028-09-04,5
23189,17260,100,2028-02-20,5
23190,68800,40,2026-12-07,10
23191,14380,40,2026-05-23,5
23192,8656,20,2026-04-03,30
23193,55242,20,2028-08-04,5
23194,47174,30,2028-03-27,20
23195,75665,30,2027-08-30,5
23196,83451,30,2028-07-17,20
23197,1338,30,2026-05-21,30
23198,16585,100,2028-01-16,20
23199,77480,30,2027-11-29,10
23200,16723,30,2026-05-18,10
23201,4734,100,2026-12-17,5
23202,27245,20,2027-01-31,30
23203,6647,100,2026-11-01,30
23204,36307,100,2027-12-21,5
23205,19565,30,2027-09-27,10
23206,95671,80,2028-01-19,5
23207,87078,30,2028-09-06,30
23208,17116,100,2026-07-27,30
23209,57529,80,2028-11-11,30
23210,65278,30,2027-02-03,20
23211,77048,80,2026-06-02,10
23212,85822,30,2027-12-13,5
23213,13532,20,2027-07-28,5
23214,31943,20,2028-12-17,5
23215,48881,80,2026-11-27,5
23216,25424,100,2028-08-24,5
23217,5431,100,2027-05-25,10
23218,17124,100,2026-10-30,10
23219,95021,80,2027-07-08,10
23220,79972,30,2027-01-27,10
23221,54779,20,2028-08-11,5
23222,87150,20,2027-12-03,10
23223,6165,20,2027-06-06,30
23224,53368,80,2028-08-16,10
23225,33223,20,2028-06-12,10
23226,51888,20,2026-01-23,10
23227,25827,100,2028-01-06,30
23228,77343,30,2028-12-08,30
23229,7529,40,2027-04-10,5
23230,45146,40,2026-01-07,10
23231,78453,80,2027-05-13,5
23232,57668,80,2028-11-13,10
23233,77387,30,2026-08-11,10
23234,60241,30,2028-10-28,30
23235,46644,30,2026-10-11,30
23236,52152,100,2026-05-31,20
23237,98548,30,2027-10-03,30
23238,12577,80,2026-12-04,20
23239,77704,80,2028-08-19,20
23240,98316,100,2026-06-04,20
23241,17305,100,2027-05-20,5
23242,9312,40,2026-11-16,5
23243,79194,80,2026-04-08,5
23244,21221,20,2028-04-13,20
23245,82033,100,2027-03-08,20
23246,54489,40,2028-02-28,10
23247,9703,80,2027-04-03,30
23248,94199,20,2028-07-06,5
23249,39130,100,2027-03-17,30
23250,49561,30,2026-05-16,30
23251,91504,20,2028-11-23,20
23252,20857,20,2027-05-23,20
23253,76290,40,2028-12-22,30
23254,86362,40,2028-04-15,20
23255,28596,40,2027-08-21,20
23256,15642,100,2027-01-30,20
23257,3824,20,2028-01-17,30
23258,34560,80,2026-02-15,10
23259,32499,20,2026-10-25,10
23260,70938,30,2027-09-17,30
23261,36164,100,2027-07-10,10
23262,8767,80,2026-12-11,5
23263,50738,80,2027-10-20,30
23264,51365,20,2026-07-28,5
23265,21261,20,2026-08-15,30
23266,19771,40,2027-06-23,5
23267,77249,80,2027-07-29,20
23268,81986,80,2027-05-05,5
23269,86384,80,2027-02-05,30
23270,77068,80,2027-03-21,10
23271,79799,40,2028-02-24,30
23272,63813,20,2028-10-28,20
23273,1834,80,2026-06-07,10
23274,65679,20,2028-10-06,30
23275,87379,80,2027-11-29,20
23276,48090,40,2028-03-24,10
23277,90695,20,2028-06-19,20
23278,73031,100,2026-08-18,30
23279,92647,100,2026-09-25,30
23280,77107,20,2027-12-12,30
23281,51545,80,2028-05-30,30
23282,60360,20,2026-12-11,30
23283,5319,80,2027-06-22,30
23284,92071,100,2028-01-26,5
23285,79210,100,2026-08-21,30
23286,51643,80,2028-08-20,30
23287,20051,100,2028-04-29,5
23288,11025,80,2026-06-22,20
23289,74755,20,2027-02-09,20
23290,67128,80,2026-12-21,10
23291,93773,100,2028-09-23,10
23292,47455,40,2028-12-14,30
23293,47405,100,2028-09-22,5
23294,7923,80,2026-10-30,20
23295,78708,80,2028-04-26,30
23296,76181,100,2027-02-16,10
23297,37610,100,2026-08-21,5
23298,33389,80,2028-06-29,10
23299,96976,20,2026-05-22,20
